,TCGA-A1-A0SD-01,TCGA-A2-A04N-01,TCGA-A2-A0CV-01,TCGA-A2-A0D3-01,TCGA-A2-A0ES-01,TCGA-A2-A0EW-01,TCGA-AO-A03V-01,TCGA-AO-A12A-01,TCGA-AO-A12H-01,TCGA-AR-A1AK-01,TCGA-AR-A1AL-01,TCGA-AR-A1AN-01,TCGA-AR-A1AP-01,TCGA-AR-A1AS-01,TCGA-AR-A1AU-01,TCGA-AR-A1AW-01,TCGA-AR-A1AX-01,TCGA-B6-A0IH-01,TCGA-B6-A0RQ-01,TCGA-B6-A0WS-01,TCGA-B6-A0X0-01,TCGA-BH-A0AZ-01,TCGA-BH-A0B0-01,TCGA-BH-A0BO-01,TCGA-BH-A0BP-01,TCGA-BH-A0BQ-01,TCGA-BH-A0BR-01,TCGA-BH-A0BT-01,TCGA-BH-A0C1-01,TCGA-BH-A0DE-01,TCGA-BH-A0DG-01,TCGA-BH-A0DI-01,TCGA-BH-A0DO-01,TCGA-BH-A0DT-01,TCGA-BH-A0DX-01,TCGA-BH-A0E2-01,TCGA-BH-A0E9-01,TCGA-BH-A0EA-01,TCGA-BH-A0EI-01,TCGA-BH-A0H3-01,TCGA-BH-A0H5-01,TCGA-BH-A0HA-01,TCGA-BH-A0W7-01,TCGA-BH-A18H-01,TCGA-BH-A18I-01,TCGA-BH-A18M-01,TCGA-BH-A18N-01,TCGA-BH-A18S-01,TCGA-BH-A18T-01,TCGA-BH-A1EO-01,TCGA-BH-A1ES-01,TCGA-BH-A1ET-01,TCGA-BH-A1EU-01,TCGA-C8-A12O-01,TCGA-C8-A12Y-01,TCGA-C8-A132-01,TCGA-C8-A133-01,TCGA-C8-A1HI-01,TCGA-D8-A141-01,TCGA-D8-A145-01,TCGA-E2-A14Q-01,TCGA-E2-A14T-01,TCGA-E2-A14Z-01,TCGA-E2-A153-01,TCGA-E2-A154-01,TCGA-E2-A156-01,TCGA-E2-A15C-01,TCGA-E2-A15D-01,TCGA-E2-A15E-01,TCGA-E2-A15G-01,TCGA-E2-A15H-01,TCGA-E2-A15I-01,TCGA-E2-A15J-01,TCGA-E2-A15O-01,TCGA-E2-A15P-01,TCGA-E2-A15R-01,TCGA-E2-A1B1-01,TCGA-E2-A1B6-01,TCGA-E2-A1BC-01,TCGA-E2-A1BD-01,TCGA-A2-A0CW-01,TCGA-A2-A0T3-01,TCGA-A7-A13F-01,TCGA-AO-A12B-01,TCGA-AR-A0TY-01,TCGA-AR-A1AV-01,TCGA-BH-A0AU-01,TCGA-BH-A0B5-01,TCGA-BH-A0BF-01,TCGA-BH-A0BZ-01,TCGA-BH-A0C3-01,TCGA-BH-A0C7-01,TCGA-BH-A0DD-01,TCGA-BH-A18F-01,TCGA-BH-A18J-01,TCGA-BH-A18L-01,TCGA-BH-A18U-01,TCGA-BH-A1EW-01,TCGA-C8-A12M-01,TCGA-C8-A12U-01,TCGA-C8-A12W-01,TCGA-C8-A12X-01,TCGA-C8-A1HG-01,TCGA-C8-A1HL-01,TCGA-C8-A1HM-01,TCGA-C8-A1HN-01,TCGA-D8-A13Y-01,TCGA-D8-A140-01,TCGA-E2-A10A-01,TCGA-E2-A14O-01,TCGA-E2-A14W-01,TCGA-E2-A155-01,TCGA-E2-A15A-01,TCGA-E2-A15K-01,TCGA-E2-A15L-01,TCGA-E2-A15M-01,TCGA-E2-A15S-01,TCGA-E2-A15T-01,TCGA-A2-A04U-01,TCGA-A7-A0DA-01,TCGA-A7-A13D-01,TCGA-A7-A13E-01,TCGA-AN-A0AT-01,TCGA-AO-A12F-01,TCGA-AR-A0TS-01,TCGA-AR-A1AH-01,TCGA-AR-A1AI-01,TCGA-AR-A1AJ-01,TCGA-AR-A1AQ-01,TCGA-AR-A1AR-01,TCGA-AR-A1AY-01,TCGA-BH-A0AV-01,TCGA-BH-A0BG-01,TCGA-BH-A0BL-01,TCGA-BH-A0BW-01,TCGA-BH-A0DL-01,TCGA-BH-A18G-01,TCGA-BH-A18K-01,TCGA-BH-A18Q-01,TCGA-BH-A18V-01,TCGA-BH-A1F0-01,TCGA-C8-A12K-01,TCGA-C8-A12V-01,TCGA-C8-A131-01,TCGA-C8-A134-01,TCGA-D8-A142-01,TCGA-D8-A143-01,TCGA-D8-A147-01,TCGA-E2-A14N-01,TCGA-E2-A14R-01,TCGA-E2-A14X-01,TCGA-E2-A14Y-01,TCGA-E2-A150-01,TCGA-E2-A158-01,TCGA-E2-A159-01,TCGA-E2-A1AZ-01,TCGA-E2-A1B5-01,TCGA-A2-A04W-01,TCGA-A2-A0CL-01,TCGA-AO-A12D-01,TCGA-B6-A0RH-01,TCGA-BH-A0B7-01,TCGA-BH-A18P-01,TCGA-BH-A18R-01,TCGA-BH-A1EV-01,TCGA-C8-A12P-01,TCGA-C8-A12Q-01,TCGA-C8-A12T-01,TCGA-C8-A12Z-01,TCGA-C8-A130-01,TCGA-C8-A135-01,TCGA-C8-A137-01,TCGA-C8-A138-01,TCGA-C8-A1HF-01,TCGA-D8-A13Z-01,TCGA-E2-A14P-01,TCGA-E2-A14V-01,TCGA-E2-A152-01,TCGA-E2-A1B0-01
TCGA-A1-A0SD-01,1.0,0.200570759533,0.445750780716,0.414783483627,0.0762282438993,0.279623718982,0.215722950487,0.385168358793,-0.0157600233232,0.502623914331,0.357949189683,0.09486954106,0.390302549909,0.296856572836,0.325648671422,0.378280434879,0.206954859878,0.413159253082,0.204580124038,0.179753505585,0.318704501825,0.347144837418,0.336370346765,0.235817233485,0.25357505849,0.416808166523,0.0742510811918,0.273110885597,0.443342751404,0.310337842141,0.242528715213,0.0912336226809,0.274803868316,0.431265128443,0.168015975921,0.209949367567,0.510336224168,0.447419405067,0.291164045516,0.412914144222,0.170070842803,0.188168078217,0.326273356207,0.257983043317,0.24871247418,0.20710119269,0.0845380530967,0.379494755773,0.278665862194,0.257882342762,0.18062172151,0.123121768652,0.390649423339,0.257349597931,0.450320037472,0.155985722887,0.0481119245857,0.381856251783,0.362650674746,0.27369284066,0.306226027425,0.179827108462,0.255021664766,0.554826609422,0.477055728815,0.106269033895,0.284668566819,0.38523934031,0.244966330312,0.450178937786,0.34268791581,0.142739568476,0.42669053209,0.363003468879,0.235191666086,0.364151058312,0.0816189570821,0.0539040100601,0.0927006094548,0.42184716711,0.36646280441,0.161289073588,0.396062227434,0.255030414982,0.16167594785,0.411818253414,0.294591602192,0.434046977399,0.410616707232,0.368228652785,0.363820819143,0.264084544882,0.375565749193,0.400732833531,0.256030321307,0.483647281589,0.34727473253,0.329917603131,0.3240885894,0.19019919657,0.268770313589,0.0112073988077,0.235494160905,0.337585151042,0.440440511187,0.305967206024,0.34416296057,0.419503063404,0.312969022281,0.487726545451,0.176201596131,0.181220993641,0.426050757412,0.296299264161,0.327056346424,0.311860590906,0.3611403599,0.439276182729,0.172612462735,0.218784334216,0.378802203859,0.149451136673,0.0931680969944,0.365891862106,0.211876291085,0.19313917312,0.211463892135,0.311067471203,0.16096380209,0.182055328825,0.281098523205,0.251225591319,0.141024351982,0.396433523114,0.167999980596,0.200132623191,0.312540366202,0.371071162667,0.197620935923,0.289741258595,0.119559514249,0.063758722835,0.117664226615,0.270928889444,0.114096622797,0.259091135594,0.177399662859,0.308287766948,0.0804920440081,0.0992663426025,0.134311778328,0.307853684948,0.15410344236,0.224651309094,0.271362151533,0.288057415864,0.144810667816,0.0547111112516,0.176455634792,0.150068623856,0.39618782323,0.164103286197,0.487476004942,0.228377318839,0.29452632458,0.254137809361,0.299047558556,0.197396837051,0.42058519518,0.194790040694,0.250009971797,0.120599436839,0.434539138031,0.139345507921,0.257647295597,0.0591746315861,0.381253982976,0.158755819704,0.200231207872
TCGA-A2-A04N-01,0.200570759533,1.0,0.229650525111,0.378147544761,0.00533239100689,0.188454710634,0.133529511044,0.23886591789,0.115948936895,0.363257483666,0.320254984914,0.0654051915168,0.313247263484,0.35462295874,0.332139860518,0.454661418924,0.688588197773,0.180155006507,0.239573663312,0.383301530721,0.186196898639,0.0380359428636,0.12285869219,-0.149061862198,0.325893402243,0.169512590171,-0.0628372905466,0.398291612066,0.0802106813034,0.234124529944,0.0450286580137,0.104438720191,0.118044661514,0.281579264839,0.192547760591,0.236119624786,0.0529717193088,0.218679994858,0.0939383678011,0.20324734966,-0.0722740140272,0.113102102417,0.335822438217,0.20507219439,0.697169719304,0.372480423101,0.695770990693,-0.00339483464247,0.278753949545,0.603178757128,0.296680808452,0.285022518192,0.227901982912,0.51558400839,0.23537205171,0.132055054217,-0.0101445099799,0.222624400859,0.316595599838,0.0943622378601,0.158436668702,0.309710661279,0.483986191129,0.427227780295,0.358347969878,0.546036608694,0.877704364978,0.336184423864,0.598387271681,0.225568050106,0.200472394409,0.337607531449,0.440869937065,0.585632907338,0.262509634382,0.315030346815,0.0387321642448,0.313824514143,0.31937351817,0.321182593072,0.175126263312,0.236093233309,0.0901215595104,0.166980389459,0.212098048738,0.116033822032,0.283781648562,0.202345291546,0.212792218874,0.314495147622,0.207402855204,0.205832264188,0.200663236343,0.249061924391,0.0848459492472,0.623259843396,0.318464930383,0.269119445239,0.400586641356,0.324623029832,0.40285095216,0.270708126382,0.643264867619,0.00357910065003,0.302897054879,0.464146307164,0.275197113764,0.0663564676422,0.282278492533,0.303235590345,0.275417726972,0.0803146613165,0.418960154542,0.276586418756,0.026734371233,0.239621045205,0.391704636811,0.339654269979,-0.0235610549937,0.230191611948,0.190552753061,0.160420841338,0.0572696514694,0.162068846008,0.352771614617,0.0141846399772,0.115643106174,0.115902479008,0.103295833806,0.0565053502284,0.171956111945,0.134834365457,0.268905928436,0.108677005762,0.145206166431,0.302265346841,-0.0275599512904,0.0847404555549,0.202730324147,0.229159203282,0.0798737206424,0.232544077086,0.164450697834,0.468920724372,0.319197494406,0.256437736319,0.101927084325,0.0847617218106,0.273312456456,0.183084022788,0.555326839644,0.431246572128,0.171798945021,0.119540145908,0.0527461269856,0.108925353649,0.196582635783,-0.0471112938662,0.026970632121,0.161353160428,0.237887011407,0.0964190946826,0.0526040400135,0.0925874070895,0.127040664941,0.0847433750666,0.00994747080569,0.14268303986,0.203179498135,0.300195390561,0.298609710477,0.183832262575,0.391374570577,0.115161719877,0.0591937114656,-0.0724146382024,0.147929203187,0.0582760707143,0.259033324092
TCGA-A2-A0CV-01,0.445750780716,0.229650525111,1.0,0.595353934895,0.0534620849521,0.10360781542,0.117242937809,0.550761481931,-0.119810243659,0.277785213254,0.494822854598,0.41203861653,0.316318306155,0.513519542284,0.302055710176,0.231444698784,0.253189885654,0.563200963822,0.542614897504,0.213374049557,0.472735974675,0.236412390341,0.763302183484,0.435414695853,0.253282052881,0.606113341057,0.110128822356,0.21910734041,0.470519925113,0.2229692666,0.0852078472767,0.123052603843,0.529535478496,0.640140808044,0.238241298941,0.196011683118,0.609934887148,0.647459782058,0.166559053298,0.565110524257,0.333172246842,0.176199777786,0.281172067422,0.238735091253,0.345541798404,0.303458871558,0.0824967864353,0.439551618863,0.234358540926,0.254770950239,0.157085669654,0.151157336447,0.676762144663,0.22545365234,0.435044794211,0.0556096435313,-0.0556004051038,0.404926243346,0.563090566736,0.331986993879,0.377785639609,0.203889391144,0.234490904131,0.61306911743,0.547582740812,0.214100260296,0.310913346776,0.669618620199,0.350455998797,0.652834784021,0.354353790662,0.286900213309,0.527204631985,0.175316598959,0.237059915751,0.314441777606,-0.0115909272083,0.254036885086,0.169669616478,0.66059231158,0.272374301177,0.0986412693977,0.451973945076,0.251611126837,0.112488776759,0.396887517401,0.284650341224,0.564869984864,0.381575208876,0.334076323524,0.298051298715,0.165672809885,0.257911374522,0.516197610029,0.236241435566,0.296555072449,0.352000635326,0.237734586186,0.213949891634,0.100149607145,0.136660754742,0.039320834922,0.228294422941,0.234558100793,0.198663846527,0.223579870326,0.393730349019,0.295579723976,0.304269542708,0.400905121857,0.0339270579428,0.0786719717146,0.211875697979,0.328279762392,0.386569243724,0.390221399552,0.126351631812,0.252743394732,0.127334810949,0.234202159201,0.247091614703,0.234999148823,0.00536281787725,0.24054564423,0.121674239135,0.142701491595,0.159025776785,0.367696949313,0.155070950587,0.368704225659,0.475746366918,0.108959584653,-0.00353829873254,0.296805886945,-0.0332487743079,0.356447446986,0.330510642846,0.287404910539,0.188493802224,0.273068401737,0.125222692808,0.210549835196,0.253869243683,0.218865256528,0.100178404902,0.039262440784,0.15247069112,0.151199032516,0.213380035216,0.165588882005,0.18008432926,0.246611307797,0.0973824081137,0.251277003888,0.382200319915,0.263992936474,0.144415262793,0.0233390789502,0.0274704310873,0.25086786826,0.519046624161,0.124485216635,0.426983904963,0.123397296413,0.263205068161,0.179045567965,0.199166841698,0.0394074057944,0.382090102755,0.090305269895,0.0134216815003,0.0159455675186,0.305025149293,0.0077586361884,0.107859705288,-0.0162297028749,0.211471617824,0.0628043358795,0.253769017806
TCGA-A2-A0D3-01,0.414783483627,0.378147544761,0.595353934895,1.0,0.0257827204311,0.0720955935599,0.0375363241506,0.779105550211,0.0273643193689,0.484194616625,0.9075637822,0.393594888014,0.314690946853,0.760560140732,0.308554839609,0.369265823624,0.305416404796,0.686689082545,0.674386974579,0.210829351561,0.788104553823,0.479256844511,0.561790393305,0.523458058156,0.294922222623,0.873244924413,0.0327092607046,0.392304827535,0.760323917476,0.287277759398,0.28998263772,0.123167482058,0.704584326066,0.844482742021,0.456901416267,0.150276289058,0.690556409836,0.932043507487,0.0158004967471,0.947167887251,0.391177277581,0.137618294794,0.223039942381,0.216008856704,0.369549414555,0.434413114623,0.151476323817,0.675648931162,0.39620910025,0.364560468579,0.100880756799,0.209500305866,0.472806510899,0.255500852214,0.559495423256,0.0130031217784,0.0157431239463,0.439589140445,0.832864857875,0.247735440359,0.404201654176,0.252053686234,0.33835138696,0.809153228301,0.691869699371,0.43840787915,0.356224899961,0.923459872988,0.279665036619,0.777091875007,0.422364204927,0.241447781052,0.878045751837,0.248657172465,0.244758527725,0.238692802631,0.0259091222026,0.215473845434,0.243640147737,0.871497040398,0.181919184965,0.14026701076,0.422687994461,0.54184140777,0.107634243979,0.628261238133,0.398775015164,0.638912085735,0.537114936243,0.30691446237,0.528640643176,0.431509096763,0.301272834185,0.67006532349,0.284602375352,0.517085979566,0.352116996023,0.407253370044,0.253227218488,0.131205207013,0.185400375731,0.110492178156,0.229496870181,0.303748189348,0.337006518392,0.304052010606,0.192289148123,0.469885605948,0.366852601148,0.500612715353,0.236317869414,0.111124506809,0.320838727483,0.562775018418,0.520065306599,0.479387961818,0.157323058145,0.407536744334,0.179956790386,0.316665039899,0.274899152842,0.234587288146,0.0777419144952,0.491873283153,0.321552764063,0.30163395713,0.275041731922,0.483731050413,0.218604482083,0.341149258648,0.574160627547,0.26113242606,0.341025501486,0.399128278281,0.223836387331,0.338578344713,0.685138642812,0.434666107842,0.339606796392,0.314260215636,0.236271710393,0.258374164266,0.300260058223,0.379775290374,0.151971126557,0.308825288341,0.402442909929,0.326580891506,0.16113251274,0.156157324169,0.356716011276,0.309975238427,0.161183105246,0.168380096467,0.349320557522,0.223231495718,0.179063025409,0.0825884139935,-0.0131125320361,0.327130156957,0.553557690487,0.268241561103,0.668721432971,0.24938815194,0.355209155675,0.178284610534,0.242539031184,0.0528982707299,0.568675841311,0.160304052353,0.185944345223,0.0842690210546,0.319381776285,0.1884379146,0.223117782487,-0.0553332036575,0.304634648908,0.120923774463,0.406492822077
TCGA-A2-A0ES-01,0.0762282438993,0.00533239100689,0.0534620849521,0.0257827204311,1.0,0.406677922228,-0.0146899592263,-0.0538147730836,0.0285075852837,-0.0445758586575,-0.0479296771583,0.0189139169798,0.172085198832,-0.113803990846,0.187276993765,-0.011752240962,0.0047247633693,0.0354588191666,0.00659551135604,0.27527317689,-0.0480964777273,0.0305276932692,0.0791894138088,0.120793824574,-0.00468269918798,0.00961553779981,0.0285350697884,0.0433845077824,0.0528772987128,-0.0239714719242,0.149752241658,0.273158163314,-0.0214162284369,0.0363842509643,-0.00879883838111,0.239608011498,0.00545312222773,-0.0107701143348,0.444261411325,0.0122896095397,0.139474141757,-0.0126892870581,0.059647755387,0.00132965518271,0.0693836355893,0.0175594349929,-0.139586194907,0.0462442433663,0.0203717261637,0.189609680537,0.187159738342,-0.0406400498017,0.0777922043495,0.134700071802,0.112997348967,0.0104911656116,0.00845199772585,-0.0368638823784,0.0800450891334,-0.0532477280417,0.0169357372635,-0.0225882057531,-0.00590291315784,-0.0202471091123,0.0438737490755,-0.076790769622,0.0450523798506,-0.013204898399,0.0694825380616,-0.038368214314,-0.0562623828162,-0.0656946387626,-0.0611054406613,0.0345120649188,-0.00845951972969,0.148561302519,-0.0222508556679,0.0868131155591,-0.0555828355293,-0.00354643471251,0.0220958563179,0.0725978242965,0.0677199451778,0.0452432088007,-0.000738674043352,-0.05411040767,-0.00662673577584,0.0159955903392,0.0361935717266,0.123676441887,0.00529983004214,-0.00475252524278,0.0192408935786,-0.0399569724462,0.0166803368506,-0.0478683036099,0.102880484544,0.0374871472242,0.00608120861516,-0.0495106739969,0.042000657964,0.276402538135,0.0676360085608,-0.0486432066092,0.0645015860264,0.0892938517285,0.137292955189,0.00746121995942,0.146793154051,0.0230694010534,0.0141224913344,0.0803935637926,0.192044627456,-0.0831838406199,0.0784424412493,0.0221473001102,0.132580661574,0.102564940873,0.0442306256464,0.0224107936917,0.0142504046179,0.0716578570133,-0.0154792393867,-0.00843353694513,-0.0206512810187,0.0303756299011,0.0260753367849,0.0804904875355,0.0844116326622,0.241600569886,0.00265556101549,0.0441985863319,-0.0493059720844,-0.0566653918038,-0.081355020224,0.000152873995138,-0.000891950817962,-0.0413473902458,-0.01281702295,0.00865072388293,0.021384684941,-0.0198485983674,0.0718030093373,-0.0578807528693,-0.0369902935993,-0.0272068026781,-0.0471061515019,0.0700781860486,0.0912193215559,0.0253697482153,0.0943354233438,0.0142452564383,0.00375424097853,0.049652276318,0.0938876456325,0.0833474905749,-0.0538617478151,-0.00123540496465,0.0187596384654,-0.00116120732013,0.0216158505425,-0.0360704591684,0.151030367939,0.0967641300456,0.0848586711504,0.0458874792159,0.0450856940433,0.0774448512233,0.0307293713728,-0.00821868303577,0.0107078930767,0.0349396343185,-0.0420465853398,0.0340907733896,0.0579612207449,0.0225296159,-0.0334848467704,0.0281037812987,0.0816156528554
TCGA-A2-A0EW-01,0.279623718982,0.188454710634,0.10360781542,0.0720955935599,0.406677922228,1.0,0.121325704757,0.138032355213,-0.0190517977044,0.161967319152,0.0861813019653,0.117580172645,0.463234690437,0.0695365431278,0.242976578806,0.0969556818647,0.0989415148907,0.034377694821,0.115113812645,0.175617364102,0.0885878055892,0.10601615428,0.145806656284,0.0762606627882,0.114238871829,0.094643070706,0.217055248449,0.217018263133,0.0588313784701,0.066921227064,0.262177211654,0.238594394345,0.101449750482,0.128459782811,-0.00455775672812,0.163581242254,0.0840676332211,0.104407821014,0.456298799737,0.106205246151,0.208049102205,0.140569054093,0.150535398748,0.139129779369,0.387749333837,0.244813066661,0.152069606915,0.0754992962851,0.172344693376,0.153693290835,0.255354816406,0.177777399906,0.119489180755,0.0773768665856,0.4413572096,0.0941510565798,0.00932257350197,0.182333939258,0.0479366857245,0.176216058549,0.148280961843,0.128413857638,0.062217350761,0.174804224029,0.0712432492307,0.123577502452,0.299628945679,0.0884635885956,0.181784912347,0.207661053539,0.0931561760702,0.207175307818,0.139193195916,0.212342587417,0.204678319477,0.186065412316,0.086907185617,-0.110741808178,0.0790095206407,0.148550435663,0.109688211456,0.10747795006,0.0315740267538,0.0358583942847,0.0860546513713,0.203523072658,0.0255071530433,0.190721082418,0.115964558298,0.11315961608,0.269124562676,0.136073304893,0.197242881096,0.0980366559611,0.19502300936,0.127672627496,0.0440856586269,0.138448397518,0.149402271764,0.0875972963163,0.023111329206,0.142436748245,0.0893640871708,0.158825544889,0.146323377075,0.200674763739,0.258495346323,0.163733200259,0.310150040167,0.14405124821,0.147014171138,0.125461003586,0.243273823585,0.128273266993,0.120970238296,0.0965960853827,0.167988684604,0.210953797389,0.0322628120853,0.0432156048734,0.0961844565301,0.138267275223,0.0523808796826,0.00696885710005,0.0464315339606,0.0745863102963,0.0164699855713,0.119388255823,0.068061393492,0.203359139022,0.00130720749608,0.0409321828938,0.0303928304177,0.0416794104979,-0.068494432781,0.0625074087026,0.0253258716539,0.122507106012,-0.0154442387367,0.0373105110173,0.0784331532442,-0.0207263334833,-0.00453359409904,0.0506272534205,-0.00260560110811,0.0228637998366,0.0847600005741,0.00681881094418,0.0782101265477,-0.0306936648567,0.0109242745029,0.0818993821848,0.122897577818,0.086540797899,0.0731852216458,0.0596275064648,0.105974790389,-0.000356335905258,0.0655238432511,-0.00359893804762,0.0850143430442,0.101958277673,0.279781627223,0.205939671389,0.0387198485208,0.0822352621153,0.100634359652,0.102970803197,0.0494406552005,0.123303216018,0.00245843732244,0.0966307900178,0.142185692174,0.0174255936236,0.149628977329,0.00596217943076,0.121546593352,-0.107674216512,0.0540139125057
TCGA-AO-A03V-01,0.215722950487,0.133529511044,0.117242937809,0.0375363241506,-0.0146899592263,0.121325704757,1.0,0.183092042148,-0.00996415516368,0.0556957856823,0.0645301504098,0.123772485375,0.227409430852,0.0927845744758,0.119366968036,0.121492775045,0.150557587753,0.166558974108,0.0576430312448,0.0832383425797,0.0300877502405,0.0291672267494,0.173616210592,-0.0268407084493,0.246260110284,0.0617037320546,0.0376173535546,0.0847703749669,0.102894442703,0.0893593502967,-0.0215043057728,0.00354631704048,0.10505311395,0.0554071841035,0.12123473685,0.178592290695,0.137526046198,0.0422727982943,0.153575896511,0.0358075990297,-0.0144115463538,0.103007248491,0.149598036334,0.443262940342,0.126700650243,0.122364065417,0.184680004452,-0.0704235821774,0.0178015785567,0.0979036922626,0.342156984953,0.0832065687446,0.109220207143,0.107448771076,0.230400600606,0.0173367420369,0.0129739128879,0.0567228544432,-0.0167613535512,0.315008361746,0.464592047126,0.0325917642962,0.147755985174,0.179961210839,0.128541366701,0.127896903642,0.223023707815,0.0417491446386,0.165390837829,0.0803663612305,-0.0355345198808,0.148176290154,0.0846055805596,0.133557655394,0.0740445899944,0.0910517129966,-0.0676507477457,0.079197286949,0.172322887339,0.0736432915323,0.140325773366,0.11410846897,0.0286713128891,0.0699865813953,0.107355389598,0.0965675793483,0.108320010738,0.167237247344,0.148815256622,-0.0162063776196,0.0601020964798,-0.00870520472213,0.0629621783675,0.067220012269,0.129568996912,0.120093695788,0.0718871983084,0.0846787119185,-0.0102995810405,0.0180839332084,0.119182272675,0.0102930370291,0.0659227749881,0.0592124561487,0.287077817157,0.16635537877,0.138789328467,0.00494329364607,0.141315991201,0.0479264296523,0.06760781064,0.0712790383942,0.12045611775,0.0996541588058,0.0734874612454,0.249320658889,0.136364189385,0.0543610385059,-0.0150548244047,0.166336491016,0.191710993097,0.0507443747897,0.18909707696,0.038529032851,0.100066865996,0.082616987932,0.141210751617,0.0121359701971,0.00574010355294,0.0205960595222,0.108641866737,0.0795569881418,0.0843850841116,0.146119263212,0.0475823229038,0.0340069973625,-0.0495777771253,0.33721678244,0.167640291861,0.00120351565424,-0.0257185270936,0.115378684843,0.0637778142283,0.168435604202,0.142660247963,0.0899981092748,0.070067427186,-0.00136424410578,-0.011560750515,0.0663778959281,0.0900194751585,0.137736230452,0.114287382963,0.141294405752,0.111395103718,0.0177169654637,0.00752594796166,0.0874830151506,0.111965982444,0.126397882429,0.142007129444,0.0225660137547,0.0883903215711,-0.0702770428951,0.0925487777602,0.0359947913232,0.0672167022349,0.486853782541,-0.0326373500864,0.148016851037,0.00522305392073,0.0660031881582,0.145238372425,-0.0326368846496,0.135643587657,-0.00694392031607,0.108451252119,0.0636800206563,-0.0207664519938
TCGA-AO-A12A-01,0.385168358793,0.23886591789,0.550761481931,0.779105550211,-0.0538147730836,0.138032355213,0.183092042148,1.0,-0.0763445320478,0.397284703337,0.798477696787,0.441461428267,0.363097210508,0.690525123136,0.182798041543,0.262130968559,0.161948530184,0.663742830006,0.472103482142,0.107828442457,0.785347798788,0.401214611317,0.575781126505,0.379886763283,0.220851618432,0.749748456824,0.0948728354969,0.380233089817,0.690478065098,0.22798729841,0.287939464177,0.098692153826,0.748292816081,0.698987004462,0.458440764399,0.226460417736,0.645465246786,0.80232845587,0.0535706839403,0.789577804859,0.278131424503,0.166946703945,0.245026864098,0.263317498482,0.330106788777,0.520772823867,0.254110445856,0.523883561473,0.345657746273,0.236304268689,0.113467991581,0.266596655392,0.460144960306,0.118763937008,0.577848077765,0.00043007171964,0.0129489863332,0.390579736456,0.621025836764,0.317190426321,0.488955016402,0.215928280025,0.224759780971,0.745033266242,0.659395320731,0.430583160454,0.365772785368,0.732290066602,0.239111514803,0.756987261502,0.426223000901,0.333270298572,0.721762505865,0.19792325555,0.197343514168,0.190074751766,0.0787068550119,0.0519993543561,0.329272946682,0.779153442074,0.228065518647,0.122657745503,0.298742039926,0.640074607012,0.184935501995,0.660238924626,0.263332635204,0.670327296913,0.516098698196,0.0507374540394,0.460272569195,0.481859898867,0.220669787294,0.674114213433,0.318727711677,0.416708984046,0.356885685478,0.333985431639,0.105789347443,0.0200854120556,0.0708639844231,0.104842696196,0.0753490783691,0.345295082609,0.306031819073,0.204765950718,0.171308679569,0.404811497936,0.39456392474,0.498286154501,0.207535709123,0.0409004373081,0.248954385932,0.509634821328,0.516838387967,0.508270400878,0.0715463185669,0.266333867195,0.0838466015712,0.18709408444,0.17442460788,0.23491289977,0.0479174965887,0.291720363886,0.210246633265,0.240374478765,0.180377515904,0.34823018873,0.188661509761,0.224695908661,0.481551913704,0.126272039988,0.222659219511,0.335578768586,0.0223036469801,0.105560569461,0.548287160521,0.501267012074,0.317638296135,0.224745237887,0.160184688242,0.134175858277,0.0688937490113,0.21562862904,0.0544197372073,0.23323741924,0.291234735437,0.236218130804,0.00567103450941,0.0192228853791,0.154478954813,0.20110742762,0.0746800617971,0.0111317542295,0.20512062193,0.185079282961,0.239106542744,0.024762616729,0.0197529745676,0.201246007385,0.484062686994,0.247924125367,0.537853829566,0.184011566556,0.255210265331,0.153308182639,0.217684924297,0.085995782378,0.431990648624,0.0986822563265,0.0769458286307,0.0271994328861,0.37612247084,0.0527066997626,0.228834814312,-0.0511517727112,0.330670441846,-0.0611603481393,0.287477653863
